Devices
1000
,,Generic Analog #2 - Electric Potential,
Frame,Sub Frame,1
,,V
10,4,0.00556946
10,5,0.0037384
10,6,0.00377655
10,7,0.00328064
10,8,0.00106812
10,9,0.000648499
11,0,0.000343323
11,1,0.00190735
11,2,0.00545502
11,3,0.00362396
11,4,0.000991821
11,5,0.0031662
11,6,0.00354767
11,7,0.00148773
11,8,0.00423431
11,9,0.000991821
12,0,-0.00236511
12,1,-0.00362396
12,2,-0.00141144
12,3,-0.000114441
12,4,0.000610352
12,5,-0.000686646
12,6,0.00236511
12,7,0.00087738
12,8,0.0056839
12,9,0.00404358
13,0,0.00362396
13,1,-0.00175476
13,2,0.00106812
13,3,0.00305176
13,4,0.00526428
13,5,-0.000839233
13,6,-0.00232697
13,7,0.00110626
13,8,0.00404358
13,9,-0.000343323
14,0,0.00175476
14,1,0.00164032
14,2,0.00457764
14,3,0.00377655
14,4,0.000305176
14,5,-3.8147e-05
14,6,0.00324249
14,7,-0.00217438
14,8,0.000343323
14,9,0.00457764
15,0,0.00473022
15,1,0.000610352
15,2,-0.00164032
15,3,0.000762939
15,4,0.00244141
15,5,0.00114441
15,6,0.00293732
15,7,-0.00259399
15,8,0.0056076
15,9,-0.00232697
16,0,0.0025177
16,1,0.00106812
16,2,0.00457764
16,3,0.00396729
16,4,0.00411987
16,5,0.00743866
16,6,0.00972748
16,7,0.00423431
16,8,-0.0025177
16,9,-0.000114441
17,0,0.00614166
17,1,0.00278473
17,2,-0.000114441
17,3,-0.000991821
17,4,0.00247955
17,5,0.000610352
17,6,-0.00221252
17,7,-0.000305176
17,8,0.0030899
17,9,0.00213623
18,0,0
18,1,0.00171661
18,2,0.00225067
18,3,-0.00404358
18,4,-0.00652313
18,5,-0.00328064
18,6,0.00431061
18,7,0.00209808
18,8,-0.0030899
18,9,0.00038147
19,0,-0.00160217
19,1,0.00640869
19,2,0.00473022
19,3,0.00217438
19,4,0.00118256
19,5,0.00221252
19,6,-0.00087738
19,7,0.00553131
19,8,-0.000915527
19,9,0.00514984
20,0,0.000724792
20,1,0.00488281
20,2,-0.000801086
20,3,0.00236511
20,4,0.00198364
20,5,0.001297
20,6,0.00328064
20,7,0.00518799
20,8,-0.000114441
20,9,0.00225067
21,0,0.00171661
21,1,0.00598907
21,2,0.00411987
21,3,0.001297
21,4,-0.000724792
21,5,0.00289917
21,6,-0.00247955
21,7,0.00247955
21,8,0.00289917
21,9,0.00385284
22,0,-0.000572205
22,1,0.00240326
22,2,0
22,3,3.8147e-05
22,4,-0.00167847
22,5,0.00400543
22,6,0.000953674
22,7,0.00514984
22,8,0.00400543
22,9,0.00892639
23,0,0.00255585
23,1,0.00175476
23,2,-0.00125885
23,3,0.00629425
23,4,0.00297546
23,5,0.0012207
23,6,-0.00370026
23,7,-0.0012207
23,8,0.00331879
23,9,-0.00038147
24,0,-7.62939e-05
24,1,-0.00156403
24,2,0.00671387
24,3,0.00434875
24,4,-0.00793457
24,5,-0.00480652
24,6,0.00259399
24,7,0.00183105
24,8,0
24,9,0.00205994
25,0,0.00354767
25,1,0.00759125
25,2,0.00102997
25,3,-0.000953674
25,4,0.000648499
25,5,0.00415802
25,6,-0.000953674
25,7,-0.000610352
25,8,0.00576019
25,9,0.00167847
26,0,-0.00667572
26,1,-0.00274658
26,2,-7.62939e-05
26,3,0.00148773
26,4,0.00541687
26,5,0.000953674
26,6,0.00530243
26,7,0.00289917
26,8,0.00141144
26,9,0.00087738
27,0,0.0030899
27,1,0.00144958
27,2,0.00217438
27,3,-0.000801086
27,4,-0.00102997
27,5,-0.00244141
27,6,-0.000495911
27,7,0.0012207
27,8,-0.000534058
27,9,-0.00221252
28,0,0.00110626
28,1,0.00232697
28,2,0.0056839
28,3,0.00236511
28,4,-0.00350952
28,5,3.8147e-05
28,6,0.000152588
28,7,-3.8147e-05
28,8,-0.000572205
28,9,0.00679016
29,0,0.0105286
29,1,0.00507355
29,2,-0.00114441
29,3,0.00148773
29,4,0.00473022
29,5,-0.000228882
29,6,-0.00415802
29,7,0.000228882
29,8,0.00434875
29,9,0.00659943
30,0,-0.0025177
30,1,0.00278473
30,2,-7.62939e-05
30,3,0.000991821
30,4,-0.00255585
30,5,0.00274658
30,6,0.00377655
30,7,-0.00312805
30,8,-0.00862122
30,9,-0.0019455
31,0,0.00358582
31,1,0.00331879
31,2,-0.00583649
31,3,0.00347137
31,4,0.0069809
31,5,0.00450134
31,6,0.000648499
31,7,0.00404358
31,8,-0.00263214
31,9,0.00183105
32,0,0.00404358
32,1,0.00198364
32,2,7.62939e-05
32,3,0.00087738
32,4,0.00358582
32,5,-0.000495911
32,6,0.00453949
32,7,-0.00175476
32,8,0.00450134
32,9,0.00293732
33,0,0.00667572
33,1,-0.00255585
33,2,0.00530243
33,3,-0.000648499
33,4,0.00179291
33,5,-0.00110626
33,6,0.00415802
33,7,0.00087738
33,8,0.00354767
33,9,-0.000305176
34,0,-0.00110626
34,1,0.00205994
34,2,-0.000801086
34,3,0.000534058
34,4,0.000686646
34,5,0.00572205
34,6,0.0050354
34,7,-0.00213623
34,8,-0.00175476
34,9,0.00518799
35,0,0.00404358
35,1,0.00339508
35,2,0.00339508
35,3,0.0101852
35,4,0.00328064
35,5,0.00640869
35,6,0.00110626
35,7,0.00400543
35,8,-0.00370026
35,9,0.000419617
36,0,-0.00125885
36,1,0.00461578
36,2,0.00240326
36,3,0.000495911
36,4,-0.00164032
36,5,0.000114441
36,6,0.00148773
36,7,0
36,8,-3.8147e-05
36,9,-0.00274658
37,0,-0.00377655
37,1,3.8147e-05
37,2,0.00144958
37,3,0.000495911
37,4,-0.00125885
37,5,0.00289917
37,6,0.00534058
37,7,0.00114441
37,8,0.000114441
37,9,-0.000572205
38,0,0.00305176
38,1,-0.00267029
38,2,0.00232697
38,3,0.00205994
38,4,0.0056839
38,5,0.00102997
38,6,-0.00301361
38,7,0.00282288
38,8,0.00629425
38,9,0.00202179
39,0,0.00331879
39,1,0.0012207
39,2,0.00465393
39,3,0.00591278
39,4,0.000915527
39,5,0.00278473
39,6,0.00404358
39,7,0.000839233
39,8,-0.000152588
39,9,0.00144958
40,0,0.0012207
40,1,0.00118256
40,2,0.00221252
40,3,0.000762939
40,4,-0.000343323
40,5,0.000724792
40,6,0.00377655
40,7,0.0050354
40,8,-0.000534058
40,9,-0.00385284
41,0,0.00274658
41,1,0.00358582
41,2,-0.00232697
41,3,0.00282288
41,4,0.00514984
41,5,0.0069809
41,6,0.00144958
41,7,0.00164032
41,8,-0.00274658
41,9,0.00537872
42,0,0.00400543
42,1,-0.0025177
42,2,-0.00240326
42,3,0.00595093
42,4,0.00396729
42,5,-0.000419617
42,6,0
42,7,0.00270844
42,8,0.00713348
42,9,0.00297546
43,0,-0.000991821
43,1,-0.000534058
43,2,-0.00106812
43,3,-0.000686646
43,4,-0.000534058
43,5,-0.00164032
43,6,-0.00274658
43,7,0.00415802
43,8,0.00289917
43,9,0.00198364
44,0,0.00160217
44,1,0.00110626
44,2,0.00450134
44,3,0.00114441
44,4,0.00102997
44,5,0.00255585
44,6,0.00404358
44,7,-0.00160217
44,8,-0.000762939
44,9,-0.00202179
45,0,0.00297546
45,1,0.00247955
45,2,0.00167847
45,3,0.0037384
45,4,0.00473022
45,5,-0.00392914
45,6,0.000190735
45,7,0.000724792
45,8,0.00289917
45,9,-0.000343323
46,0,0.000114441
46,1,0.00415802
46,2,0.00457764
46,3,-0.000572205
46,4,0.00431061
46,5,0.00190735
46,6,0.00270844
46,7,0.00297546
46,8,0.00480652
46,9,0.00205994
47,0,0.00167847
47,1,-0.00331879
47,2,0.00247955
47,3,0.00442505
47,4,-0.000724792
47,5,-0.000534058
47,6,0.00965118
47,7,0.00671387
47,8,0.0050354
47,9,-0.0018692
48,0,0.00663757
48,1,0.00431061
48,2,0.00152588
48,3,-0.00747681
48,4,0.00183105
48,5,0.00419617
48,6,0.00465393
48,7,-0.00167847
48,8,0.000686646
48,9,0.00598907
49,0,0.000801086
49,1,-0.00324249
49,2,0.00205994
49,3,0.00240326
49,4,-0.00484467
49,5,-0.00793457
49,6,0.00160217
49,7,0.000991821
49,8,0.00152588
49,9,-0.00530243
50,0,0.00217438
50,1,0.00400543
50,2,0.00644684
50,3,-0.00431061
50,4,0.00190735
50,5,7.62939e-05
50,6,0.00537872
50,7,-0.000991821
50,8,-0.000801086
50,9,0.000228882
51,0,0.00171661
51,1,0.000419617
51,2,0.001297
51,3,-0.00240326
51,4,0.000457764
51,5,0.00469208
51,6,0.00583649
51,7,0.000610352
51,8,-0.00267029
51,9,0.00328064
52,0,0.00366211
52,1,0.000915527
52,2,0.0044632
52,3,0.00255585
52,4,0.000190735
52,5,-0.00144958
52,6,-0.00240326
52,7,0.00415802
52,8,0.00236511
52,9,0.00102997
53,0,0.00389099
53,1,-0.000648499
53,2,-0.00156403
53,3,-0.000228882
53,4,0.00301361
53,5,-0.0019455
53,6,0.00232697
53,7,0.00431061
53,8,0.00431061
53,9,0.00236511
54,0,0.00411987
54,1,-0.00198364
54,2,0.00179291
54,3,0.00423431
54,4,-0.000572205
54,5,-0.00160217
54,6,-0.00038147
54,7,-0.00175476
54,8,0.00038147
54,9,-0.000648499
55,0,0.00137329
55,1,0.00183105
55,2,0.00572205
55,3,0.000953674
55,4,-0.00431061
55,5,-0.00408173
55,6,0.000114441
55,7,-7.62939e-05
55,8,0.00320435
55,9,-0.001297
56,0,-0.000648499
56,1,0.00259399
56,2,0.000534058
56,3,0.00579834
56,4,0.00793457
56,5,-0.000114441
56,6,-0.00160217
56,7,0.00385284
56,8,0.00205994
56,9,-0.00125885
57,0,3.8147e-05
57,1,0.00278473
57,2,0.00495911
57,3,0.00087738
57,4,-0.00038147
57,5,0.00244141
57,6,0.00492096
57,7,0.00217438
57,8,0.00404358
57,9,0.00087738
58,0,0.00213623
58,1,0.00087738
58,2,-0.000228882
58,3,-0.000572205
58,4,-0.000991821
58,5,0.00263214
58,6,-0.000419617
58,7,0.0050354
58,8,0.00442505
58,9,0.00270844
59,0,-0.00339508
59,1,0.00148773
59,2,-0.001297
59,3,0.00492096
59,4,-0.00396729
59,5,0.00259399
59,6,0.000610352
59,7,0.00267029
59,8,-0.00339508
59,9,-0.000534058
60,0,-0.00106812
60,1,0.00984192
60,2,0.00259399
60,3,0.00644684
60,4,0.000991821
60,5,0.00339508
60,6,0.00236511
60,7,0.000724792
60,8,-0.0025177
60,9,-0.00102997
61,0,0.000495911
61,1,0.00556946
61,2,0.00301361
61,3,0.00236511
61,4,-0.001297
61,5,0.0012207
61,6,0.000953674
61,7,-0.001297
61,8,0.000839233
61,9,-0.00240326
62,0,-0.00102997
62,1,-0.00530243
62,2,-0.00225067
62,3,-0.00663757
62,4,0.00255585
62,5,0.000343323
62,6,-0.00183105
62,7,0.0025177
62,8,0.0094986
62,9,0.00267029
63,0,-0.00511169
63,1,-0.00255585
63,2,0.00190735
63,3,0.00305176
63,4,0.00267029
63,5,-0.00179291
63,6,0.00370026
63,7,0.00396729
63,8,-0.00217438
63,9,-0.00171661
64,0,0.00576019
64,1,0.00709534
64,2,-0.00137329
64,3,0.00232697
64,4,-0.000190735
64,5,0.000228882
64,6,-0.0025177
64,7,0.00362396
64,8,0.000686646
64,9,0.00522614
65,0,-0.000228882
65,1,0.00125885
65,2,-0.00160217
65,3,0.0025177
65,4,0.00038147
65,5,0.0038147
65,6,0.00324249
65,7,0.00282288
65,8,0.00190735
65,9,0.00282288
66,0,0.00541687
66,1,0.00133514
66,2,-0.00362396
66,3,-0.00217438
66,4,0.0044632
66,5,-0.00255585
66,6,-0.00244141
66,7,0.00335693
66,8,0.00682831
66,9,0.0082016
67,0,0.000991821
67,1,-0.000457764
67,2,0.00576019
67,3,0.000495911
67,4,-0.00576019
67,5,-0.00152588
67,6,0.00236511
67,7,0.00354767
67,8,-3.8147e-05
67,9,-0.000686646
68,0,0.00396729
68,1,0.00183105
68,2,-0.000495911
68,3,-0.000648499
68,4,0.00282288
68,5,-0.00087738
68,6,-0.00293732
68,7,-0.00335693
68,8,0.00228882
68,9,-0.001297
69,0,0.000915527
69,1,-0.00228882
69,2,0.00431061
69,3,0.00701904
69,4,0.00225067
69,5,-0.00164032
69,6,0.000534058
69,7,-0.000572205
69,8,0.00175476
69,9,0.00221252
70,0,0.00534058
70,1,0.00106812
70,2,-0.000305176
70,3,-0.00125885
70,4,0.00171661
70,5,0.0012207
70,6,7.62939e-05
70,7,0.00366211
70,8,0.00312805
70,9,0.00190735
71,0,0.000152588
71,1,0.00228882
71,2,0.00209808
71,3,-0.001297
71,4,0.00278473
71,5,0.00293732
71,6,0.000991821
71,7,-0.000572205
71,8,-0.00137329
71,9,0.0037384
72,0,0.00514984
72,1,0.00205994
72,2,-0.00297546
72,3,0.00492096
72,4,0.00431061
72,5,0.000305176
72,6,-0.00133514
72,7,0.00202179
72,8,0.00282288
72,9,0.00221252
73,0,0.000991821
73,1,0.000801086
73,2,0.0025177
73,3,-0.000114441
73,4,0.00507355
73,5,0.00473022
73,6,0.00682831
73,7,-0.00282288
73,8,0.00118256
73,9,0.00614166
74,0,0.00221252
74,1,-0.0069046
74,2,-0.00324249
74,3,0.00247955
74,4,0.00350952
74,5,-0.00137329
74,6,0.00156403
74,7,0.00484467
74,8,0.000534058
74,9,-0.00358582
75,0,-7.62939e-05
75,1,-0.000610352
75,2,-0.00198364
75,3,-0.00549316
75,4,-0.00270844
75,5,0.00358582
75,6,-0.00106812
75,7,0.000267029
75,8,0.00549316
75,9,0.00801086
76,0,0.00602722
76,1,0.00141144
76,2,0.000114441
76,3,0.00564575
76,4,0.00133514
76,5,-0.00221252
76,6,-0.00320435
76,7,0.000114441
76,8,0.00198364
76,9,0.00423431
77,0,0.000762939
77,1,0.00240326
77,2,0.00278473
77,3,0.00137329
77,4,-0.00293732
77,5,0.00434875
77,6,-0.00278473
77,7,0.00427246
77,8,-0.000114441
77,9,0.0031662
78,0,-0.00492096
78,1,-0.00167847
78,2,-0.00461578
78,3,3.8147e-05
78,4,-0.000839233
78,5,0.00087738
78,6,0.000457764
78,7,0.00526428
78,8,-0.000724792
78,9,0.00495911
79,0,0.00263214
79,1,-0.00102997
79,2,-0.00427246
79,3,0.00621796
79,4,0.00270844
79,5,0.00301361
79,6,0.000419617
79,7,0.00637054
79,8,0.0102234
79,9,0.00450134
80,0,-0.00118256
80,1,0.000953674
80,2,0.00648499
80,3,0.000267029
80,4,-0.00495911
80,5,0.000114441
80,6,0.000305176
80,7,0.00328064
80,8,0.00141144
80,9,0.00164032
81,0,0.00484467
81,1,0.000991821
81,2,-0.00114441
81,3,0.00221252
81,4,0.00324249
81,5,-0.00488281
81,6,-0.00465393
81,7,0.00282288
81,8,-0.000610352
81,9,-0.00331879
82,0,-0.00171661
82,1,0.0025177
82,2,0.00377655
82,3,-0.00141144
82,4,0.00198364
82,5,0.00526428
82,6,0.000152588
82,7,-0.00370026
82,8,0.00144958
82,9,0.00404358
83,0,0.0019455
83,1,-0.00225067
83,2,-0.00350952
83,3,0.0030899
83,4,0.00198364
83,5,0.000648499
83,6,0.000534058
83,7,0.00648499
83,8,0.00202179
83,9,0.00240326
84,0,-0.000267029
84,1,0.00247955
84,2,0.000267029
84,3,0.000267029
84,4,0.00087738
84,5,0.00644684
84,6,0.00175476
84,7,0.00171661
84,8,-0.00141144
84,9,0.00160217
85,0,0.00202179
85,1,0.000610352
85,2,0.000724792
85,3,3.8147e-05
85,4,0.00247955
85,5,0.000457764
85,6,0.000610352
85,7,0.00354767
85,8,0.00339508
85,9,0.00038147
86,0,0.000839233
86,1,0.00667572
86,2,0.00659943
86,3,0.00339508
86,4,0.00259399
86,5,0.00263214
86,6,0.00434875
86,7,0.0037384
86,8,0.000839233
86,9,-0.00267029
87,0,0.00133514
87,1,-0.000190735
87,2,0.000648499
87,3,0.00652313
87,4,0.00125885
87,5,0.00137329
87,6,-0.000839233
87,7,0.00167847
87,8,0.000343323
87,9,-0.00125885
88,0,-0.000228882
88,1,-0.00286102
88,2,-0.000190735
88,3,-0.000457764
88,4,-0.00217438
88,5,0.0069809
88,6,0.00343323
88,7,0.00408173
88,8,0.00244141
88,9,7.62939e-05
89,0,-0.00133514
89,1,0.000839233
89,2,0.00392914
89,3,0.00183105
89,4,0.000801086
89,5,0.00240326
89,6,0.00232697
89,7,-0.00293732
89,8,0.00038147
89,9,0.00278473
90,0,0.00614166
90,1,0.000114441
90,2,0.00038147
90,3,0.00190735
90,4,0.00553131
90,5,-0.000343323
90,6,0.0044632
90,7,0.00534058
90,8,0.00648499
90,9,0.00255585
91,0,-0.000724792
91,1,-0.000228882
91,2,0.00637054
91,3,0.00133514
91,4,0.00110626
91,5,0.00320435
91,6,0.00831604
91,7,0.0019455
91,8,0.0012207
91,9,0.000343323
92,0,0.00320435
92,1,0.00202179
92,2,-0.00221252
92,3,0.00205994
92,4,0.00331879
92,5,0
92,6,3.8147e-05
92,7,0.00347137
92,8,0.00839233
92,9,0.00370026
93,0,0.00125885
93,1,0.00640869
93,2,0.00232697
93,3,7.62939e-05
93,4,-0.00190735
93,5,-0.00297546
93,6,0.00274658
93,7,0.0018692
93,8,0.00198364
93,9,0.000610352
94,0,0.0044632
94,1,3.8147e-05
94,2,0.00114441
94,3,-0.00110626
94,4,0.000534058
94,5,-0.00289917
94,6,-0.000915527
94,7,0.00198364
94,8,-0.000991821
94,9,-0.000495911
95,0,-0.00148773
95,1,0.00526428
95,2,0.00232697
95,3,0.000457764
95,4,0.00434875
95,5,0.00263214
95,6,-0.00240326
95,7,-0.000457764
95,8,-0.00286102
95,9,0.00228882
96,0,0.00377655
96,1,-0.00164032
96,2,-0.000610352
96,3,0.00518799
96,4,0.00289917
96,5,-0.0018692
96,6,-0.00404358
96,7,0.00175476
96,8,0.00240326
96,9,0.00270844
97,0,0.00282288
97,1,0.00419617
97,2,0.00305176
97,3,-0.00110626
97,4,-0.00114441
97,5,0.000724792
97,6,0.00587463
97,7,-0.000915527
97,8,0.00263214
97,9,-0.000610352
98,0,0.00263214
98,1,-0.00274658
98,2,0.0056839
98,3,-0.00125885
98,4,0.00450134
98,5,-0.00167847
98,6,0.00205994
98,7,-0.00339508
98,8,0.00125885
98,9,-0.0038147
99,0,0.00331879
99,1,0.00553131
99,2,0.00892639
99,3,0.00335693
99,4,0.00720978
99,5,0.0030899
99,6,0.00152588
99,7,-0.0018692
99,8,0.00267029
99,9,0.00198364
100,0,0.000343323
100,1,-0.00293732
100,2,0.00255585
100,3,0.00320435
100,4,0.00133514
100,5,-0.00171661
100,6,-0.000305176
100,7,0.00530243
100,8,0.00267029
100,9,-0.00431061
101,0,-0.000610352
101,1,0.00087738
101,2,-0.00236511
101,3,-0.00213623
101,4,0.00366211
101,5,0.0050354
101,6,0.00320435
101,7,-0.00297546
101,8,0.00389099
101,9,0.00549316
102,0,0.00492096
102,1,-0.00213623
102,2,0.00305176
102,3,0.00534058
102,4,0.000915527
102,5,-0.00221252
102,6,0.00141144
102,7,0.00297546
102,8,3.8147e-05
102,9,0.00114441
103,0,-0.000801086
103,1,0.000915527
103,2,-3.8147e-05
103,3,0.00640869
103,4,0.00423431
103,5,0.00785828
103,6,-0.00289917
103,7,0.0025177
103,8,0.00534058
103,9,0.00457764
104,0,0.000343323
104,1,-0.000991821
104,2,-0.00148773
104,3,0.00408173
104,4,0.000495911
104,5,0.00217438
104,6,-0.000953674
104,7,0.00350952
104,8,-0.000190735
104,9,0.00297546
105,0,-0.00152588
105,1,-0.00232697
105,2,0.00110626
105,3,0.00427246
105,4,-0.00175476
105,5,0.00137329
105,6,-0.00148773
105,7,-0.0025177
105,8,7.62939e-05
105,9,0.00709534
106,0,0.00537872
106,1,0.00614166
106,2,0.00392914
106,3,-0.00183105
106,4,0.000419617
106,5,0.00232697
106,6,0.00221252
106,7,-0.00167847
106,8,0.00141144
106,9,0.00370026
107,0,-0.000915527
107,1,0.00450134
107,2,0.00217438
107,3,0.0044632
107,4,0.00118256
107,5,0.00190735
107,6,0.0038147
107,7,0.000190735
107,8,-0.00522614
107,9,-0.00423431
108,0,0.00141144
108,1,0.0050354
108,2,-0.00286102
108,3,0.0018692
108,4,0.00244141
108,5,0.00301361
108,6,0.00545502
108,7,0.00522614
108,8,0.00453949
108,9,0.00396729
109,0,-0.00465393
109,1,0.000915527
109,2,-0.000839233
109,3,0.00286102
109,4,3.8147e-05
109,5,0.00473022
109,6,0.00270844
109,7,-0.00164032
109,8,-0.0038147
109,9,0.000267029
110,0,0.00331879
110,1,0.00225067
110,2,-0.00114441
110,3,0.00389099
110,4,0.00255585
110,5,0.00320435
110,6,-0.00385284
110,7,0.0043869
110,8,0.00411987
110,9,0.00617981
111,0,-0.00339508
111,1,0.00499725
111,2,0.00202179
111,3,0.000457764
111,4,-0.00526428
111,5,0.00534058
111,6,0.00904083
111,7,0.00450134
111,8,-0.000648499
111,9,-0.000267029
112,0,0.00167847
112,1,0.000343323
112,2,-0.000305176
112,3,0.00228882
112,4,0.00335693
112,5,-0.000762939
112,6,-0.000495911
112,7,0.00782013
112,8,0.00556946
112,9,0.00720978
113,0,-0.00228882
113,1,0.00686646
113,2,0.00377655
113,3,0.00400543
113,4,-0.00534058
113,5,0.00228882
113,6,-0.000343323
113,7,0.00358582
113,8,0.0025177
113,9,0.00293732
114,0,0.00183105
114,1,-0.00141144
114,2,-0.00183105
114,3,0.00392914
114,4,0.00545502
114,5,-0.00141144
114,6,-0.00774384
114,7,3.8147e-05
114,8,0.00244141
114,9,0.0025177
115,0,-0.00114441
115,1,-0.00133514
115,2,0.00328064
115,3,0.00495911
115,4,0.00125885
115,5,0.00465393
115,6,-0.000343323
115,7,-0.00240326
115,8,-0.00205994
115,9,0.00537872
116,0,0.00267029
116,1,0.00354767
116,2,-0.00328064
116,3,-0.00110626
116,4,0.0019455
116,5,0.00259399
116,6,0
116,7,0.00179291
116,8,-0.000839233
116,9,0.00225067
117,0,0.0019455
117,1,0.00572205
117,2,0.000915527
117,3,-0.000305176
117,4,-0.000915527
117,5,0.00236511
117,6,0.000495911
117,7,0.000114441
117,8,-0.00328064
117,9,0.00255585
118,0,-0.00106812
118,1,0.0043869
118,2,0.00156403
118,3,0.00114441
118,4,-0.0050354
118,5,0.000114441
118,6,-0.00228882
118,7,0.00396729
118,8,-0.00247955
118,9,0.00167847
119,0,0.0025177
119,1,-0.00278473
119,2,0.000457764
119,3,0.00167847
119,4,0.00816345
119,5,0.00335693
119,6,-0.000915527
119,7,0.00106812
119,8,0.00312805
119,9,0.000152588
120,0,-0.00545502
120,1,-0.00347137
120,2,0.00370026
120,3,0.00629425
120,4,0.00392914
120,5,-3.8147e-05
120,6,0.00225067
120,7,0.00213623
120,8,0.00320435
120,9,0.00156403
121,0,0.000534058
121,1,-0.00328064
121,2,-0.00312805
121,3,0.000419617
121,4,0.00152588
121,5,-0.00556946
121,6,-0.00259399
121,7,0.00545502
121,8,0.00213623
121,9,0.000686646
122,0,-0.000610352
122,1,0.0056076
122,2,0.00038147
122,3,-0.001297
122,4,-0.000152588
122,5,0.00377655
122,6,0.00541687
122,7,-0.000457764
122,8,-0.00312805
122,9,0.00228882
123,0,0.00232697
123,1,0.00217438
123,2,0.00358582
123,3,0.00576019
123,4,0.00289917
123,5,0.000915527
123,6,0.00110626
123,7,0.00652313
123,8,0.00255585
123,9,0.000190735
124,0,0.00232697
124,1,0.00465393
124,2,0.00087738
124,3,0.00320435
124,4,0.00358582
124,5,0.00484467
124,6,-0.00553131
124,7,-0.00164032
124,8,0.00400543
124,9,0.00705719
125,0,-0.000572205
125,1,-0.000152588
125,2,0.0012207
125,3,0.00282288
125,4,-0.000915527
125,5,0.00305176
125,6,0.00370026
125,7,0.00617981
125,8,0.00274658
125,9,0.0044632
126,0,0.00514984
126,1,0.00354767
126,2,0.00125885
126,3,0.000114441
126,4,0.00461578
126,5,-0.00190735
126,6,-0.00350952
126,7,0.000343323
126,8,0.00114441
126,9,0.000534058
127,0,0.000801086
127,1,0.00453949
127,2,0.00293732
127,3,-0.000686646
127,4,0.00247955
127,5,7.62939e-05
127,6,0.00629425
127,7,-0.00579834
127,8,-0.00339508
127,9,-0.00404358
128,0,0.000457764
128,1,-0.0038147
128,2,-0.00102997
128,3,0.00137329
128,4,0.00286102
128,5,-0.0038147
128,6,0.0031662
128,7,-0.00106812
128,8,0
128,9,-0.000152588
129,0,0.00408173
129,1,0.00801086
129,2,0.000801086
129,3,-0.00213623
129,4,0.000762939
129,5,0.00286102
129,6,-0.000419617
129,7,0.000190735
129,8,0.00198364
129,9,0.00328064
130,0,-0.00244141
130,1,0.000915527
130,2,0.00160217
130,3,0.00236511
130,4,0.000190735
130,5,0.0037384
130,6,0.00480652
130,7,0.00339508
130,8,0.000572205
130,9,-0.00331879
131,0,7.62939e-05
131,1,0.00614166
131,2,0.00263214
131,3,0.00209808
131,4,0.000152588
131,5,0.0012207
131,6,0.000190735
131,7,0.000610352
131,8,-0.00465393
131,9,0.000953674
132,0,0.00144958
132,1,0.00587463
132,2,-0.00038147
132,3,0.000953674
132,4,0.00102997
132,5,0.00286102
132,6,0.00282288
132,7,0.00499725
132,8,0.00614166
132,9,0.00652313
133,0,-0.00205994
133,1,0.00141144
133,2,0.00267029
133,3,0.00377655
133,4,-0.00259399
133,5,0.00267029
133,6,0.00274658
133,7,0.0075531
133,8,-0.000495911
133,9,-0.00110626
134,0,0.00221252
134,1,0.00843048
134,2,0.00228882
134,3,0.00209808
134,4,-0.00320435
134,5,-0.00183105
134,6,-0.00411987
134,7,0.00144958
134,8,0.0019455
134,9,0.000801086
135,0,-0.00190735
135,1,0.00141144
135,2,0.00278473
135,3,0.00457764
135,4,0.00377655
135,5,0.00396729
135,6,0.00137329
135,7,0.00240326
