1,0.0063324
1,0.00270844
1,0.0044632
1,-0.00385284
1,0.000190735
1,0.000534058
1,0.00202179
1,-0.00377655
1,0.0019455
1,0.00289917
2,0.00514984
2,0.000495911
2,0.000801086
2,0
2,0.00209808
2,-0.000915527
2,0.00164032
2,0.000419617
2,0.00537872
2,-0.0031662
3,0.00164032
3,0.000801086
3,0.00228882
3,-0.000419617
3,0.00259399
3,0.00278473
3,0.00160217
3,-0.00270844
3,0.000305176
3,0.00259399
4,-0.00156403
4,-3.81E-05
4,0.00289917
4,0.00923157
4,0.00705719
4,0.00461578
4,0.000991821
4,0.00431061
4,-0.000114441
4,0.00286102
5,0.00164032
5,0.00427246
5,-0.000419617
5,-7.63E-05
5,-0.00148773
5,0.00202179
5,0.000114441
5,0.00259399
5,0.00659943
5,0.000915527
6,-0.00549316
6,-0.00358582
6,0.000724792
6,0.00526428
6,-0.00133514
6,0.000152588
6,0.00576019
6,0.00778198
6,0.00289917
6,-0.00160217
7,-0.000762939
7,0.00728607
7,0.00335693
7,0.000152588
7,-0.00282288
7,0.0044632
7,-0.00114441
7,0.00114441
7,0.000419617
7,0.00297546
8,0.0037384
8,0.0056076
8,0.00473022
8,0.0056076
8,-0.000724792
8,-0.000572205
8,0.000953674
8,0.00366211
8,0.00450134
8,0.00282288
9,0.00141144
9,0.00556946
9,0.00213623
9,-0.00205994
9,0.000762939
9,0.00419617
9,0.00514984
9,0.0031662
9,0.00152588
9,0.00297546
10,0.00152588
10,0.000457764
10,0.00259399
10,0.00518799
10,0.00556946
10,0.0037384
10,0.00377655
10,0.00328064
10,0.00106812
10,0.000648499
11,0.000343323
11,0.00190735
11,0.00545502
11,0.00362396
11,0.000991821
11,0.0031662
11,0.00354767
11,0.00148773
11,0.00423431
11,0.000991821
12,-0.00236511
12,-0.00362396
12,-0.00141144
12,-0.000114441
12,0.000610352
12,-0.000686646
12,0.00236511
12,0.00087738
12,0.0056839
12,0.00404358
13,0.00362396
13,-0.00175476
13,0.00106812
13,0.00305176
13,0.00526428
13,-0.000839233
13,-0.00232697
13,0.00110626
13,0.00404358
13,-0.000343323
14,0.00175476
14,0.00164032
14,0.00457764
14,0.00377655
14,0.000305176
14,-3.81E-05
14,0.00324249
14,-0.00217438
14,0.000343323
14,0.00457764
15,0.00473022
15,0.000610352
15,-0.00164032
15,0.000762939
15,0.00244141
15,0.00114441
15,0.00293732
15,-0.00259399
15,0.0056076
15,-0.00232697
16,0.0025177
16,0.00106812
16,0.00457764
16,0.00396729
16,0.00411987
16,0.00743866
16,0.00972748
16,0.00423431
16,-0.0025177
16,-0.000114441
17,0.00614166
17,0.00278473
17,-0.000114441
17,-0.000991821
17,0.00247955
17,0.000610352
17,-0.00221252
17,-0.000305176
17,0.0030899
17,0.00213623
18,0
18,0.00171661
18,0.00225067
18,-0.00404358
18,-0.00652313
18,-0.00328064
18,0.00431061
18,0.00209808
18,-0.0030899
18,0.00038147
19,-0.00160217
19,0.00640869
19,0.00473022
19,0.00217438
19,0.00118256
19,0.00221252
19,-0.00087738
19,0.00553131
19,-0.000915527
19,0.00514984
20,0.000724792
20,0.00488281
20,-0.000801086
20,0.00236511
20,0.00198364
20,0.001297
20,0.00328064
20,0.00518799
20,-0.000114441
20,0.00225067
21,0.00171661
21,0.00598907
21,0.00411987
21,0.001297
21,-0.000724792
21,0.00289917
21,-0.00247955
21,0.00247955
21,0.00289917
21,0.00385284
22,-0.000572205
22,0.00240326
22,0
22,3.81E-05
22,-0.00167847
22,0.00400543
22,0.000953674
22,0.00514984
22,0.00400543
22,0.00892639
23,0.00255585
23,0.00175476
23,-0.00125885
23,0.00629425
23,0.00297546
23,0.0012207
23,-0.00370026
23,-0.0012207
23,0.00331879
23,-0.00038147
24,-7.63E-05
24,-0.00156403
24,0.00671387
24,0.00434875
24,-0.00793457
24,-0.00480652
24,0.00259399
24,0.00183105
24,0
24,0.00205994
25,0.00354767
25,0.00759125
25,0.00102997
25,-0.000953674
25,0.000648499
25,0.00415802
25,-0.000953674
25,-0.000610352
25,0.00576019
25,0.00167847
26,-0.00667572
26,-0.00274658
26,-7.63E-05
26,0.00148773
26,0.00541687
26,0.000953674
26,0.00530243
26,0.00289917
26,0.00141144
26,0.00087738
27,0.0030899
27,0.00144958
27,0.00217438
27,-0.000801086
27,-0.00102997
27,-0.00244141
27,-0.000495911
27,0.0012207
27,-0.000534058
27,-0.00221252
28,0.00110626
28,0.00232697
28,0.0056839
28,0.00236511
28,-0.00350952
28,3.81E-05
28,0.000152588
28,-3.81E-05
28,-0.000572205
28,0.00679016
29,0.0105286
29,0.00507355
29,-0.00114441
29,0.00148773
29,0.00473022
29,-0.000228882
29,-0.00415802
29,0.000228882
29,0.00434875
29,0.00659943
30,-0.0025177
30,0.00278473
30,-7.63E-05
30,0.000991821
30,-0.00255585
30,0.00274658
30,0.00377655
30,-0.00312805
30,-0.00862122
30,-0.0019455
31,0.00358582
31,0.00331879
31,-0.00583649
31,0.00347137
31,0.0069809
31,0.00450134
31,0.000648499
31,0.00404358
31,-0.00263214
31,0.00183105
32,0.00404358
32,0.00198364
32,7.63E-05
32,0.00087738
32,0.00358582
32,-0.000495911
32,0.00453949
32,-0.00175476
32,0.00450134
32,0.00293732
33,0.00667572
33,-0.00255585
33,0.00530243
33,-0.000648499
33,0.00179291
33,-0.00110626
33,0.00415802
33,0.00087738
33,0.00354767
33,-0.000305176
34,-0.00110626
34,0.00205994
34,-0.000801086
34,0.000534058
34,0.000686646
34,0.00572205
34,0.0050354
34,-0.00213623
34,-0.00175476
34,0.00518799
35,0.00404358
35,0.00339508
35,0.00339508
35,0.0101852
35,0.00328064
35,0.00640869
35,0.00110626
35,0.00400543
35,-0.00370026
35,0.000419617
36,-0.00125885
36,0.00461578
36,0.00240326
36,0.000495911
36,-0.00164032
36,0.000114441
36,0.00148773
36,0
36,-3.81E-05
36,-0.00274658
37,-0.00377655
37,3.81E-05
37,0.00144958
37,0.000495911
37,-0.00125885
37,0.00289917
37,0.00534058
37,0.00114441
37,0.000114441
37,-0.000572205
38,0.00305176
38,-0.00267029
38,0.00232697
38,0.00205994
38,0.0056839
38,0.00102997
38,-0.00301361
38,0.00282288
38,0.00629425
38,0.00202179
39,0.00331879
39,0.0012207
39,0.00465393
39,0.00591278
39,0.000915527
39,0.00278473
39,0.00404358
39,0.000839233
39,-0.000152588
39,0.00144958
40,0.0012207
40,0.00118256
40,0.00221252
40,0.000762939
40,-0.000343323
40,0.000724792
40,0.00377655
40,0.0050354
40,-0.000534058
40,-0.00385284
41,0.00274658
41,0.00358582
41,-0.00232697
41,0.00282288
41,0.00514984
41,0.0069809
41,0.00144958
41,0.00164032
41,-0.00274658
41,0.00537872
42,0.00400543
42,-0.0025177
42,-0.00240326
42,0.00595093
42,0.00396729
42,-0.000419617
42,0
42,0.00270844
42,0.00713348
42,0.00297546
43,-0.000991821
43,-0.000534058
43,-0.00106812
43,-0.000686646
43,-0.000534058
43,-0.00164032
43,-0.00274658
43,0.00415802
43,0.00289917
43,0.00198364
44,0.00160217
44,0.00110626
44,0.00450134
44,0.00114441
44,0.00102997
44,0.00255585
44,0.00404358
44,-0.00160217
44,-0.000762939
44,-0.00202179
45,0.00297546
45,0.00247955
45,0.00167847
45,0.0037384
45,0.00473022
45,-0.00392914
45,0.000190735
45,0.000724792
45,0.00289917
45,-0.000343323
46,0.000114441
46,0.00415802
46,0.00457764
46,-0.000572205
46,0.00431061
46,0.00190735
46,0.00270844
46,0.00297546
46,0.00480652
46,0.00205994
47,0.00167847
47,-0.00331879
47,0.00247955
47,0.00442505
47,-0.000724792
47,-0.000534058
47,0.00965118
47,0.00671387
47,0.0050354
47,-0.0018692
48,0.00663757
48,0.00431061
48,0.00152588
